timestamp,crop_id,soil_type,seedling_stage,moi,temp,humidity,result
2025-10-13 20:56:59.868932352,Wheat,Clay Soil,Seedling Stage,6,30,65.0,1
2025-10-13 20:58:01.005956608,Wheat,Clay Soil,Seedling Stage,7,31,62.0,1
2025-10-13 21:06:55.910840320,Wheat,Clay Soil,Seedling Stage,8,32,59.0,1
2025-10-13 21:07:51.417101312,Wheat,Clay Soil,Seedling Stage,9,33,56.0,1
2025-10-13 21:11:39.120958208,Wheat,Clay Soil,Seedling Stage,10,34,53.0,1
2025-10-13 21:17:34.548560896,Wheat,Clay Soil,Seedling Stage,11,35,50.0,1
2025-10-13 21:43:01.439844096,Wheat,Clay Soil,Seedling Stage,12,36,47.0,1
2025-10-13 21:51:37.808173056,Wheat,Clay Soil,Seedling Stage,13,37,44.0,1
2025-10-13 22:15:08.252649472,Wheat,Clay Soil,Seedling Stage,14,38,41.0,1
2025-10-13 22:18:59.423346688,Wheat,Clay Soil,Seedling Stage,15,39,38.0,1
2025-10-13 22:22:32.612403200,Wheat,Clay Soil,Seedling Stage,16,40,35.0,1
2025-10-13 22:35:15.248262400,Wheat,Clay Soil,Seedling Stage,17,41,32.0,1
2025-10-13 22:37:43.681094912,Wheat,Clay Soil,Seedling Stage,18,42,29.0,1
2025-10-13 22:57:02.378766336,Wheat,Clay Soil,Seedling Stage,19,43,26.0,1
2025-10-13 22:57:57.497975808,Wheat,Clay Soil,Seedling Stage,20,44,23.0,1
2025-10-13 23:29:26.818675712,Wheat,Clay Soil,Seedling Stage,21,45,20.0,1
2025-10-13 23:44:38.818738688,Wheat,Clay Soil,Seedling Stage,22,46,17.0,1
2025-10-14 00:26:33.595822592,Wheat,Clay Soil,Seedling Stage,23,25,80.0,1
2025-10-14 00:48:28.456633344,Wheat,Clay Soil,Seedling Stage,24,26,77.3,1
2025-10-14 01:26:26.452678144,Wheat,Clay Soil,Seedling Stage,25,27,74.6,1
2025-10-14 01:47:31.546154752,Wheat,Clay Soil,Seedling Stage,26,28,71.9,1
2025-10-14 02:17:14.859082240,Wheat,Clay Soil,Seedling Stage,27,29,69.2,1
2025-10-14 02:33:24.968351488,Wheat,Clay Soil,Seedling Stage,28,30,66.5,1
2025-10-14 03:21:45.860866304,Wheat,Clay Soil,Seedling Stage,29,31,63.8,1
2025-10-14 03:28:35.150888192,Wheat,Clay Soil,Seedling Stage,30,32,61.1,1
2025-10-14 04:18:32.370634496,Wheat,Clay Soil,Seedling Stage,31,33,58.4,1
2025-10-14 04:46:02.380918016,Wheat,Clay Soil,Seedling Stage,32,34,55.7,1
2025-10-14 04:48:45.304951808,Wheat,Clay Soil,Seedling Stage,33,35,53.0,1
2025-10-14 05:22:24.502653696,Wheat,Clay Soil,Seedling Stage,34,36,50.3,1
2025-10-14 05:55:59.626363136,Wheat,Clay Soil,Seedling Stage,35,37,47.6,1
2025-10-14 05:56:49.894648576,Wheat,Clay Soil,Seedling Stage,36,38,44.9,1
2025-10-14 06:21:32.809125632,Wheat,Clay Soil,Seedling Stage,37,39,42.2,1
2025-10-14 06:22:24.422382848,Wheat,Clay Soil,Seedling Stage,38,40,39.5,1
2025-10-14 06:25:32.004102912,Wheat,Clay Soil,Seedling Stage,39,41,36.8,1
2025-10-14 06:33:02.565625600,Wheat,Clay Soil,Seedling Stage,40,42,34.1,2
2025-10-14 06:37:26.623758336,Wheat,Clay Soil,Seedling Stage,41,43,31.4,2
2025-10-14 06:38:34.334858496,Wheat,Clay Soil,Seedling Stage,42,44,28.7,2
2025-10-14 06:46:24.227150592,Wheat,Clay Soil,Seedling Stage,43,45,26.0,2
2025-10-14 06:55:41.610572032,Wheat,Clay Soil,Seedling Stage,44,46,23.3,2
2025-10-14 07:25:06.463568384,Wheat,Clay Soil,Seedling Stage,45,25,80.0,2
2025-10-14 07:30:36.025514752,Wheat,Clay Soil,Seedling Stage,46,26,77.0,2
2025-10-14 07:38:52.865448704,Wheat,Clay Soil,Seedling Stage,47,27,74.0,2
2025-10-14 07:49:42.731709184,Wheat,Clay Soil,Seedling Stage,48,28,71.0,2
2025-10-14 08:00:43.919065600,Wheat,Clay Soil,Seedling Stage,49,29,68.0,2
2025-10-14 08:27:02.550717184,Wheat,Clay Soil,Seedling Stage,50,30,65.0,2
2025-10-14 08:37:09.127235840,Wheat,Clay Soil,Seedling Stage,51,31,62.0,0
2025-10-14 08:53:45.197697536,Wheat,Clay Soil,Seedling Stage,52,32,59.0,0
2025-10-14 09:04:23.371136768,Wheat,Clay Soil,Seedling Stage,53,33,56.0,0
2025-10-14 09:35:47.478624000,Wheat,Clay Soil,Seedling Stage,54,34,53.0,0
2025-10-14 09:39:04.888872960,Wheat,Clay Soil,Seedling Stage,55,35,50.0,0
2025-10-14 09:58:25.080257536,Wheat,Clay Soil,Seedling Stage,56,36,47.0,0
2025-10-14 09:59:07.254416384,Wheat,Clay Soil,Seedling Stage,57,37,44.0,0
2025-10-14 11:06:59.685060352,Wheat,Clay Soil,Seedling Stage,58,38,41.0,0
2025-10-14 11:37:36.645899776,Wheat,Clay Soil,Seedling Stage,59,39,38.0,0
2025-10-14 11:54:10.576179456,Wheat,Clay Soil,Seedling Stage,60,40,35.0,0
2025-10-14 12:04:15.634175744,Wheat,Clay Soil,Seedling Stage,61,41,32.0,0
2025-10-14 12:42:42.600214272,Wheat,Clay Soil,Seedling Stage,62,42,29.0,0
2025-10-14 12:59:13.021754112,Wheat,Clay Soil,Seedling Stage,63,43,26.0,0
2025-10-14 13:07:56.818548736,Wheat,Clay Soil,Seedling Stage,64,44,23.0,0
2025-10-14 13:45:48.608535040,Wheat,Clay Soil,Seedling Stage,65,45,20.0,0
2025-10-14 13:54:50.478598656,Wheat,Clay Soil,Seedling Stage,66,46,17.0,0
2025-10-14 13:58:32.089688832,Wheat,Clay Soil,Seedling Stage,67,25,80.0,0
2025-10-14 14:03:41.420557056,Wheat,Clay Soil,Seedling Stage,68,26,77.5,0
2025-10-14 14:34:57.130204160,Wheat,Clay Soil,Seedling Stage,69,27,75.0,0
2025-10-14 14:41:58.100932608,Wheat,Clay Soil,Seedling Stage,70,28,72.5,0
2025-10-14 15:30:31.075204864,Wheat,Clay Soil,Seedling Stage,71,29,70.0,0
2025-10-14 15:36:38.269574400,Wheat,Clay Soil,Seedling Stage,72,30,67.5,0
2025-10-14 15:38:43.555822592,Wheat,Clay Soil,Seedling Stage,73,31,65.0,0
2025-10-14 15:39:06.832678144,Wheat,Clay Soil,Seedling Stage,74,32,62.5,0
2025-10-14 16:17:54.880663808,Wheat,Clay Soil,Seedling Stage,75,33,60.0,0
2025-10-14 16:39:49.435614464,Wheat,Clay Soil,Seedling Stage,76,34,57.5,0
2025-10-14 16:57:02.289695232,Wheat,Clay Soil,Seedling Stage,77,35,55.0,0
2025-10-14 16:58:03.179532544,Wheat,Clay Soil,Seedling Stage,78,36,52.5,0
2025-10-14 17:12:35.628819200,Wheat,Clay Soil,Seedling Stage,79,37,50.0,0
2025-10-14 17:20:31.790482176,Wheat,Clay Soil,Seedling Stage,80,38,47.5,0
2025-10-14 17:44:40.013847808,Wheat,Clay Soil,Seedling Stage,81,39,45.0,0
2025-10-14 17:45:28.483444480,Wheat,Clay Soil,Seedling Stage,82,40,42.5,0
2025-10-14 17:48:46.191455744,Wheat,Clay Soil,Seedling Stage,83,41,40.0,0
2025-10-14 18:03:41.377801728,Wheat,Clay Soil,Seedling Stage,84,42,37.5,0
2025-10-14 18:09:53.099529728,Wheat,Clay Soil,Seedling Stage,85,43,35.0,0
2025-10-14 18:46:55.953542912,Wheat,Clay Soil,Seedling Stage,86,44,32.5,0
2025-10-14 19:12:49.296542976,Wheat,Clay Soil,Seedling Stage,87,45,30.0,0
2025-10-14 19:31:04.212570368,Wheat,Clay Soil,Seedling Stage,88,46,27.5,0
2025-10-14 19:34:07.741857792,Wheat,Clay Soil,Seedling Stage,89,25,80.0,0
2025-10-14 19:54:39.117243648,Wheat,Clay Soil,Seedling Stage,90,26,77.3,0
2025-10-14 20:04:55.246089728,Wheat,Clay Soil,Seedling Stage,91,27,74.6,0
2025-10-14 20:10:18.822277120,Wheat,Clay Soil,Seedling Stage,92,28,71.9,0
2025-10-14 20:33:19.000801792,Wheat,Clay Soil,Seedling Stage,93,29,69.2,0
2025-10-14 20:38:20.507842816,Wheat,Clay Soil,Seedling Stage,94,30,66.5,0
2025-10-14 21:24:37.751466496,Wheat,Clay Soil,Seedling Stage,95,31,63.8,0
2025-10-14 21:26:41.351530240,Wheat,Clay Soil,Seedling Stage,96,32,61.1,0
2025-10-14 21:41:04.097445632,Wheat,Clay Soil,Seedling Stage,97,33,58.4,0
2025-10-14 21:42:48.831665664,Wheat,Clay Soil,Seedling Stage,98,34,55.7,0
2025-10-14 21:56:13.878051840,Wheat,Clay Soil,Seedling Stage,99,35,53.0,0
2025-10-14 22:01:38.565705728,Wheat,Clay Soil,Seedling Stage,100,36,50.3,0
2025-10-14 22:24:10.599384320,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,1,37,47.6,1
2025-10-14 22:27:11.299125504,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,2,38,44.9,1
2025-10-14 23:03:03.663380736,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,3,39,42.2,1
2025-10-14 23:14:47.540431104,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,4,40,39.5,1
2025-10-14 23:21:52.803800576,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,5,41,36.8,1
2025-10-14 23:28:08.520917248,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,6,42,34.1,1
2025-10-14 23:30:07.871350272,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,7,43,31.4,1
2025-10-14 23:51:23.161502976,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,8,44,28.7,1
2025-10-15 00:10:23.821664768,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,9,45,26.0,1
2025-10-15 00:31:00.249177088,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,10,46,23.3,1
2025-10-15 00:53:02.679674624,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,11,25,80.0,1
2025-10-15 00:54:45.452196352,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,12,26,77.0,1
2025-10-15 01:34:10.050631168,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,13,27,74.0,1
2025-10-15 02:04:42.133449728,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,14,28,71.0,1
2025-10-15 02:05:26.043856384,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,15,29,68.0,1
2025-10-15 02:06:28.326463232,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,16,30,65.0,1
2025-10-15 02:31:57.034095616,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,17,31,62.0,1
2025-10-15 02:46:38.778073344,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,18,32,59.0,1
2025-10-15 02:51:58.703256576,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,19,33,56.0,1
2025-10-15 03:42:49.038820864,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,20,34,53.0,1
2025-10-15 03:44:31.984388352,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,21,35,50.0,1
2025-10-15 03:55:05.843933184,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,22,36,47.0,1
2025-10-15 03:57:54.231313920,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,23,37,44.0,1
2025-10-15 04:01:33.154816000,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,24,38,41.0,1
2025-10-15 04:03:16.688296192,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,25,39,38.0,1
2025-10-15 04:22:05.274993152,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,26,40,35.0,1
2025-10-15 04:32:30.831014656,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,27,41,32.0,1
2025-10-15 05:02:46.770001408,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,28,42,29.0,1
2025-10-15 05:16:56.484428288,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,29,43,26.0,1
2025-10-15 06:03:09.519614464,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,30,44,23.0,1
2025-10-15 06:29:36.116048640,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,31,45,20.0,1
2025-10-15 07:07:44.412292352,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,32,46,17.0,1
2025-10-15 07:19:49.900750592,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,33,25,80.0,1
2025-10-15 08:00:01.413714688,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,34,26,77.5,1
2025-10-15 08:01:51.709124864,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,35,27,75.0,1
2025-10-15 08:18:55.914394880,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,36,28,72.5,1
2025-10-15 08:29:11.075222272,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,37,29,70.0,1
2025-10-15 08:32:10.381731328,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,38,30,67.5,1
2025-10-15 09:07:34.716049152,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,39,31,65.0,1
2025-10-15 09:09:29.623042304,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,40,32,62.5,1
2025-10-15 09:41:28.162252544,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,41,33,60.0,1
2025-10-15 09:43:40.219551488,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,42,34,57.5,1
2025-10-15 09:49:53.201873408,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,43,35,55.0,1
2025-10-15 10:07:16.938561536,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,44,36,52.5,1
2025-10-15 10:09:35.275752448,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,45,37,50.0,1
2025-10-15 10:12:45.952250368,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,46,38,47.5,1
2025-10-15 10:13:31.351054848,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,47,39,45.0,1
2025-10-15 10:42:39.255164928,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,48,40,42.5,1
2025-10-15 10:44:15.366269184,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,49,41,40.0,1
2025-10-15 10:44:42.644597248,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,50,42,37.5,2
2025-10-15 11:00:32.812673024,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,51,43,35.0,2
2025-10-15 11:34:51.905419008,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,52,44,32.5,2
2025-10-15 11:56:00.203827456,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,53,45,30.0,2
2025-10-15 12:05:26.887814400,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,54,46,27.5,2
2025-10-15 12:37:56.510634752,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,55,25,80.0,2
2025-10-15 12:46:56.245955072,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,56,26,77.3,2
2025-10-15 12:53:12.377866752,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,57,27,74.6,2
2025-10-15 13:07:03.439481088,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,58,28,71.9,2
2025-10-15 13:10:41.954961152,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,59,29,69.2,2
2025-10-15 13:12:34.639557120,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,60,30,66.5,2
2025-10-15 13:16:20.443704576,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,61,31,63.8,0
2025-10-15 13:30:51.322479104,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,62,32,61.1,0
2025-10-15 13:46:08.981751808,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,63,33,58.4,0
2025-10-15 13:54:54.967550976,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,64,34,55.7,0
2025-10-15 14:02:59.099823616,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,65,35,53.0,0
2025-10-15 14:20:58.510992384,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,66,36,50.3,0
2025-10-15 15:02:13.755430912,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,67,37,47.6,0
2025-10-15 15:05:43.509510912,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,68,38,44.9,0
2025-10-15 15:23:41.766928128,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,69,39,42.2,0
2025-10-15 15:29:50.893897728,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,70,40,39.5,0
2025-10-15 15:40:39.302266880,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,71,41,36.8,0
2025-10-15 15:52:07.210007296,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,72,42,34.1,0
2025-10-15 15:56:46.401522944,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,73,43,31.4,0
2025-10-15 15:57:16.877827072,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,74,44,28.7,0
2025-10-15 16:01:07.402360064,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,75,45,26.0,0
2025-10-15 16:09:04.137986816,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,76,46,23.3,0
2025-10-15 16:20:45.982085632,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,77,25,80.0,0
2025-10-15 16:26:45.450410496,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,78,26,78.0,0
2025-10-15 16:40:54.436051200,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,79,27,76.0,0
2025-10-15 16:51:15.525782784,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,80,28,74.0,0
2025-10-15 17:02:49.573657856,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,81,29,72.0,0
2025-10-15 17:24:10.540457984,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,82,30,70.0,0
2025-10-15 18:39:31.295052288,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,83,31,68.0,0
2025-10-15 18:44:47.936194304,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,84,32,66.0,0
2025-10-15 19:10:39.376774400,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,85,33,64.0,0
2025-10-15 19:19:56.575879680,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,86,34,62.0,0
2025-10-15 19:32:46.763685888,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,87,35,60.0,0
2025-10-15 19:44:51.926648064,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,88,36,58.0,0
2025-10-15 20:07:46.157960448,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,89,37,56.0,0
2025-10-15 20:11:29.411731456,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,90,38,54.0,0
2025-10-15 20:12:21.601357312,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,91,39,52.0,0
2025-10-15 20:19:21.519827200,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,92,40,50.0,0
2025-10-15 20:53:58.910765312,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,93,41,48.0,0
2025-10-15 21:30:53.904286208,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,94,42,46.0,0
2025-10-15 21:34:21.316891648,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,95,43,44.0,0
2025-10-15 22:13:06.941641984,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,96,44,42.0,0
2025-10-15 22:15:31.284047360,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,97,45,40.0,0
2025-10-15 22:40:24.863605504,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,98,46,38.0,0
2025-10-15 22:43:51.104064512,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,99,25,80.0,0
2025-10-15 23:11:10.432806400,Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,100,26,78.0,0
2025-10-15 23:24:51.799420672,Wheat,Clay Soil,Flowering,1,27,76.0,1
2025-10-15 23:26:20.971398912,Wheat,Clay Soil,Flowering,2,28,74.0,1
2025-10-15 23:34:09.431678208,Wheat,Clay Soil,Flowering,3,29,72.0,1
2025-10-15 23:59:50.213314560,Wheat,Clay Soil,Flowering,4,30,70.0,1
2025-10-16 00:15:51.766080256,Wheat,Clay Soil,Flowering,5,31,68.0,1
2025-10-16 00:24:05.567767552,Wheat,Clay Soil,Flowering,6,32,66.0,1
2025-10-16 00:35:09.844086784,Wheat,Clay Soil,Flowering,7,33,64.0,1
2025-10-16 00:45:14.216506624,Wheat,Clay Soil,Flowering,8,34,62.0,1
2025-10-16 00:51:58.821500672,Wheat,Clay Soil,Flowering,9,35,60.0,1
2025-10-16 01:09:05.857372672,Wheat,Clay Soil,Flowering,10,36,58.0,1
2025-10-16 01:31:55.560952832,Wheat,Clay Soil,Flowering,11,37,56.0,1
2025-10-16 01:37:04.722560256,Wheat,Clay Soil,Flowering,12,38,54.0,1
2025-10-16 01:54:26.424217856,Wheat,Clay Soil,Flowering,13,39,52.0,1
2025-10-16 02:29:20.328497920,Wheat,Clay Soil,Flowering,14,40,50.0,1
2025-10-16 02:45:49.833435136,Wheat,Clay Soil,Flowering,15,41,48.0,1
2025-10-16 03:03:05.049549312,Wheat,Clay Soil,Flowering,16,42,46.0,1
2025-10-16 03:09:16.711711232,Wheat,Clay Soil,Flowering,17,43,44.0,1
2025-10-16 03:11:59.769416960,Wheat,Clay Soil,Flowering,18,44,42.0,1
2025-10-16 03:13:28.616764672,Wheat,Clay Soil,Flowering,19,45,40.0,1
2025-10-16 03:13:39.664037376,Wheat,Clay Soil,Flowering,20,46,38.0,1
2025-10-16 03:35:01.923100928,Wheat,Clay Soil,Flowering,21,25,80.0,1
2025-10-16 04:14:37.697529856,Wheat,Clay Soil,Flowering,22,26,77.0,1
2025-10-16 04:52:04.744340224,Wheat,Clay Soil,Flowering,23,27,74.0,1
2025-10-16 05:02:50.403793664,Wheat,Clay Soil,Flowering,24,28,71.0,1
2025-10-16 05:11:13.758241280,Wheat,Clay Soil,Flowering,25,29,68.0,1
2025-10-16 05:14:13.824140544,Wheat,Clay Soil,Flowering,26,30,65.0,1
2025-10-16 05:17:11.220215040,Wheat,Clay Soil,Flowering,27,31,62.0,1
2025-10-16 05:20:00.622751232,Wheat,Clay Soil,Flowering,28,32,59.0,1
2025-10-16 05:20:23.100634624,Wheat,Clay Soil,Flowering,29,33,56.0,1
2025-10-16 05:44:44.750067200,Wheat,Clay Soil,Flowering,30,34,53.0,1
2025-10-16 05:53:28.359717120,Wheat,Clay Soil,Flowering,31,35,50.0,1
2025-10-16 06:12:16.307938304,Wheat,Clay Soil,Flowering,32,36,47.0,1
2025-10-16 06:18:11.220369920,Wheat,Clay Soil,Flowering,33,37,44.0,1
2025-10-16 06:39:13.084823040,Wheat,Clay Soil,Flowering,34,38,41.0,1
2025-10-16 07:11:15.326148864,Wheat,Clay Soil,Flowering,35,39,38.0,1
2025-10-16 07:45:19.535043328,Wheat,Clay Soil,Flowering,36,40,35.0,1
2025-10-16 08:02:09.666728448,Wheat,Clay Soil,Flowering,37,41,32.0,1
2025-10-16 08:02:37.714380288,Wheat,Clay Soil,Flowering,38,42,29.0,1
2025-10-16 08:26:17.819560448,Wheat,Clay Soil,Flowering,39,43,26.0,1
2025-10-16 08:31:15.152337920,Wheat,Clay Soil,Flowering,40,44,23.0,1
2025-10-16 08:37:17.180891904,Wheat,Clay Soil,Flowering,41,45,20.0,1
2025-10-16 08:46:44.176219392,Wheat,Clay Soil,Flowering,42,46,17.0,1
2025-10-16 08:50:37.540837376,Wheat,Clay Soil,Flowering,43,25,80.0,1
2025-10-16 09:18:31.541937664,Wheat,Clay Soil,Flowering,44,26,77.0,1
2025-10-16 09:23:27.087117056,Wheat,Clay Soil,Flowering,45,27,74.0,1
2025-10-16 09:32:18.160267264,Wheat,Clay Soil,Flowering,46,28,71.0,1
2025-10-16 09:42:42.309039872,Wheat,Clay Soil,Flowering,47,29,68.0,1
2025-10-16 10:14:37.176403968,Wheat,Clay Soil,Flowering,48,30,65.0,1
2025-10-16 10:21:08.002577408,Wheat,Clay Soil,Flowering,49,31,62.0,1
2025-10-16 11:28:02.864648704,Wheat,Clay Soil,Flowering,50,32,59.0,1
2025-10-16 11:28:31.206557696,Wheat,Clay Soil,Flowering,51,33,56.0,1
2025-10-16 11:28:54.903859456,Wheat,Clay Soil,Flowering,52,34,53.0,1
2025-10-16 11:47:49.828807680,Wheat,Clay Soil,Flowering,53,35,50.0,1
2025-10-16 11:56:08.139966720,Wheat,Clay Soil,Flowering,54,36,47.0,1
2025-10-16 12:18:06.664683008,Wheat,Clay Soil,Flowering,55,37,44.0,1
2025-10-16 12:23:35.217457920,Wheat,Clay Soil,Flowering,56,38,41.0,1
2025-10-16 12:23:35.734338048,Wheat,Clay Soil,Flowering,57,39,38.0,1
2025-10-16 12:34:17.500458496,Wheat,Clay Soil,Flowering,58,40,35.0,1
2025-10-16 12:52:14.085159424,Wheat,Clay Soil,Flowering,59,41,32.0,1
2025-10-16 12:58:13.009500416,Wheat,Clay Soil,Flowering,60,42,29.0,2
2025-10-16 13:04:04.464158720,Wheat,Clay Soil,Flowering,61,43,26.0,2
2025-10-16 13:05:55.337168640,Wheat,Clay Soil,Flowering,62,44,23.0,2
2025-10-16 13:38:56.011427328,Wheat,Clay Soil,Flowering,63,45,20.0,2
2025-10-16 14:05:48.704854528,Wheat,Clay Soil,Flowering,64,46,17.0,2
2025-10-16 14:12:01.510393088,Wheat,Clay Soil,Flowering,65,25,80.0,2
2025-10-16 14:29:10.045173504,Wheat,Clay Soil,Flowering,66,26,77.0,2
2025-10-16 14:38:27.960598528,Wheat,Clay Soil,Flowering,67,27,74.0,2
2025-10-16 14:55:23.097072896,Wheat,Clay Soil,Flowering,68,28,71.0,2
2025-10-16 15:27:25.545494016,Wheat,Clay Soil,Flowering,69,29,68.0,2
2025-10-16 15:37:19.386068736,Wheat,Clay Soil,Flowering,70,30,65.0,2
2025-10-16 15:53:50.042775552,Wheat,Clay Soil,Flowering,71,31,62.0,0
2025-10-16 15:58:40.993393664,Wheat,Clay Soil,Flowering,72,32,59.0,0
2025-10-16 16:00:04.979651840,Wheat,Clay Soil,Flowering,73,33,56.0,0
2025-10-16 16:02:39.898658816,Wheat,Clay Soil,Flowering,74,34,53.0,0
2025-10-16 16:25:51.092370688,Wheat,Clay Soil,Flowering,75,35,50.0,0
2025-10-16 16:47:07.990291968,Wheat,Clay Soil,Flowering,76,36,47.0,0
2025-10-16 16:56:36.516928000,Wheat,Clay Soil,Flowering,77,37,44.0,0
2025-10-16 17:05:39.390077184,Wheat,Clay Soil,Flowering,78,38,41.0,0
2025-10-16 17:09:34.255071232,Wheat,Clay Soil,Flowering,79,39,38.0,0
2025-10-16 17:11:10.632221440,Wheat,Clay Soil,Flowering,80,40,35.0,0
2025-10-16 17:34:47.266980352,Wheat,Clay Soil,Flowering,81,41,32.0,0
2025-10-16 17:49:00.116242944,Wheat,Clay Soil,Flowering,82,42,29.0,0
2025-10-16 17:54:46.065451008,Wheat,Clay Soil,Flowering,83,43,26.0,0
2025-10-16 18:00:28.904773888,Wheat,Clay Soil,Flowering,84,44,23.0,0
